fips,county,state,population,preventable_stays,preventable_black,preventable_white,uninsured,primary_care,mental_health,dentists,other_providers,flu_vaccinations,mammogram,broadband,pct_white,pct_black,pct_hispanic,poverty,log_preventable,disparity_count,log_uninsured,log_primary_care,log_mental_health,log_dentists,log_other_providers,log_population,primary_care_per_100k,mental_health_per_100k
42125,Washington County,PA,210232,3472,4267,3473,0.0555071254,7.733804e-4,0.0017028806,6.606998e-4,0.0011844058,0.51,0.46,0.8904922147,0.9102895848,0.0322928955,0.0209245025,0.122,8.152774052744075,1669,0.05402133901770123,7.730814954798634e-4,0.0017014323427373343,6.60481633976736e-4,0.001183704944793757,12.255966961804017,3.6786997222116517e-4,8.100006659309716e-4
42129,Westmoreland County,PA,351163,2963,4152,2954,0.0474192338,7.22263e-4,0.0022382768,6.9591e-4,0.0010166219,0.52,0.47,0.871554879,0.9261852758,0.0279841555,0.0164368114,0.138,7.994294986415977,4207,0.046329266070624056,7.220022936041417e-4,0.002235775590054756,6.956679669181793e-4,0.0010161054899225177,12.769005782117903,2.0567742045716662e-4,6.373897022180583e-4
42133,York County,PA,464640,2528,3597,2464,0.0572985326,6.736488e-4,0.0014979339,5.574136e-4,0.0012654959,0.57,0.54,0.8938498504,0.798521436,0.0626721763,0.0987581784,0.12,7.835579246669965,5264,0.05571710088060527,6.734220004969816e-4,0.001496813116116212,5.572583027464004e-4,0.0012646958349784342,13.049018191178513,1.4498295454545452e-4,3.223859116735537e-4
44000,Rhode Island,RI,1095962,2569,3682,2517,0.051946644,9.674976e-4,0.0051060164,6.354379e-4,0.0015155635,0.52,0.53,0.9065511259,0.6924838635,0.0640761267,0.1801193837,0.151,7.851661177889265,12768,0.05064239439810619,9.67029875854046e-4,0.005093024902694456,6.352360948228483e-4,0.0015144161927037494,13.90714307435618,8.827838921422458e-5,4.658935620030621e-4
44005,Newport County,RI,83832,2547,6677,2420,0.0378410283,8.327078e-4,0.0040915164,9.706324e-4,0.00089464639999999995,0.56,0.59,0.9353064721,0.8472421033,0.0358216433,0.0671104113,0.142,7.843064016692054,3569,0.03714262108796064,8.323612912070601e-4,0.004083168908293842,9.701616409701127e-4,8.9424644243869e-4,11.336570075154778,9.933054203645386e-4,0.004880614085313484
44007,Providence County,RI,660615,2563,3133,2482,0.0607055569,9.662408e-4,0.0058657463,5.81176e-4,0.0017392884,0.49,0.5,0.8928169042,0.5773120501,0.0914102768,0.2599093269,0.173,7.849323818040561,4301,0.0589343064144048,9.657742898414181e-4,0.005848609789798589,5.810071826338183e-4,0.0017377775895006267,13.400926498311371,1.4626382991606306e-4,8.879220574767451e-4
44009,Washington County,RI,129982,2249,1655,2229,0.0366565664,8.193457e-4,0.0038082196,5.984808e-4,0.0010770722,0.56,0.57,0.9362511528,0.898832146,0.0140557923,0.0393439092,0.111,7.718685495198466,-746,0.03600069445306152,8.190102195491672e-4,0.003800986688932488,5.983017817883416e-4,0.001076492573900071,11.775151258312574,6.303532027511501e-4,0.0029298053576649074
45000,South Carolina,SC,5373555,2526,3463,2334,0.1097991705,6.733189e-4,0.0022906623,5.945897e-4,0.0013635294,0.5,0.5,0.8681779761,0.6287818772,0.2526923052,0.0745405974,0.188,7.834788107388194,60667,0.10417907147741486,6.730923225297837e-4,0.00228804273271375,5.944130015828224e-4,0.001362600637954772,15.497000258625498,1.2530231848375981e-5,4.262843313225602e-5
45001,Abbeville County,SC,24434,2525,2518,2453,0.1156614406,5.350014e-4,6.138987e-4,8.21153e-5,6.957518e-4,0.3,0.57,0.8007550336,0.6985757551,0.2536220021,0.0227551772,0.22,7.8343923029104365,16,0.10944744929555245,5.348583377744534e-4,6.137103412778584e-4,8.211192872321482e-5,6.955098769220946e-4,10.103730883964005,0.0021895776377179343,0.0025124772857493655
45003,Aiken County,SC,177130,2861,3905,2719,0.1065518543,3.396262e-4,0.0017162536,4.306632e-4,7.11342e-4,0.52,0.5,0.896758301,0.6424659854,0.2457629989,0.0731609552,0.177,7.959275960116396,2101,0.1012487427638292,3.395685400769239e-4,0.0017147825197142326,4.305704912205931e-4,7.110891161969955e-4,12.084639205246642,1.9173838423756565e-4,9.689231637780162e-4
45005,Allendale County,SC,7369,2143,331,2104,0.1363923385,5.090354e-4,0.0020355543,2.638871e-4,0.0012213326,0.28,0.46,0.7059753399,0.2309675668,0.712172615,0.030261908,0.446,7.670428522190693,-131,0.12785862907090992,5.089058854304897e-4,0.0020334853664877176,2.638522879234239e-4,0.0012205873800525526,8.905037290767,0.006907794816121591,0.027623209390690726
45007,Anderson County,SC,213076,3010,3758,2905,0.1154502787,6.57297e-4,0.0019054234,4.294282e-4,7.884511e-4,0.54,0.57,0.872074902,0.7580487713,0.1545223301,0.0532486061,0.184,8.010027528481734,1818,0.10925816079080936,6.570810749397008e-4,0.0019036103835107384,4.2933602209868676e-4,7.88140435716492e-4,12.269404188562637,3.084800728378607e-4,8.942459028703373e-4
45009,Bamberg County,SC,12974,2350,2087,2154,0.1393168118,3.791038e-4,6.166179e-4,5.422993e-4,0.0011561585,0.25,0.52,0.781141115,0.3720517959,0.5818560197,0.0179589949,0.363,7.762596048540069,-9,0.13042879486690076,3.790319583108688e-4,6.164278692962476e-4,5.421523088742695e-4,0.0011554906634617505,9.470702633773001,0.002922027131185448,0.004752720055495606
45011,Barnwell County,SC,20447,3031,4156,2221,0.1266057391,2.429543e-4,0.0020051841,2.939159e-4,7.825109e-4,0.36,0.47,0.7391143456,0.5111752335,0.4249034088,0.0316427838,0.458,8.016977746762262,396,0.11920934164267147,2.429247913834426e-4,0.0020031764017842007,2.938727151834006e-4,7.822048979684908e-4,9.925591451443054,0.0011882148970509122,0.009806739864038735
45013,Beaufort County,SC,198979,2097,4198,1868,0.1101792419,6.936187e-4,0.0019901598,0.0012323612,0.0011910805,0.55,0.54,0.9087874711,0.6900326165,0.1542826127,0.1211936938,0.14,7.6487397889562425,4636,0.10452148147707112,6.933782577265396e-4,0.001988182055568874,0.0012316024662284652,0.0011903717263696747,12.200954570500006,3.4858889631569163e-4,0.001000185848757909
45015,Berkeley County,SC,255217,2312,3274,2096,0.096691424,3.295297e-4,0.0016064761,3.018966e-4,6.778545e-4,0.48,0.47,0.8738433612,0.6137874828,0.2363361375,0.0917258647,0.126,7.746300662231439,3006,0.09229785093034555,3.2947541701342756e-4,0.0016051870975865444,3.0185103839106025e-4,6.77624860407284e-4,12.449869442654192,1.2911745690921843e-4,6.294549736106921e-4
45017,Calhoun County,SC,14186,2572,4862,1688,0.1069074233,2.117896e-4,2.114761e-4,3.526342e-4,1.409841e-4,0.37,0.47,0.7852710647,0.5567460877,0.3779077964,0.0405329198,0.243,7.8528278122817445,450,0.10157002177416107,2.1176717574877075e-4,2.114537420816711e-4,3.5257203917340074e-4,1.4097416267572918e-4,9.560010841762033,0.0014929479768786126,0.0014907380516001694
45019,Charleston County,SC,424367,2254,3243,1993,0.0967336758,0.0012396374,0.0046681292,0.0011519776,0.0030563168,0.52,0.51,0.8618795549,0.6623865663,0.2288278778,0.0700549289,0.142,7.720905251936779,5305,0.09233637679567729,0.0012388696839525498,0.004657267275014921,0.0011513145829428618,0.0030516557584737538,12.95835392586557,2.9211446695902364e-4,0.0011000217264773178
45021,Cherokee County,SC,56714,2594,3050,2492,0.114937418,3.38971e-4,8.639842e-4,2.672796e-4,6.700286e-4,0.32,0.53,0.7895627516,0.7146559932,0.1969883979,0.0577635152,0.235,7.861341795599989,316,0.10879827598262311,3.3891356230993065e-4,8.636111804909219e-4,2.672438871711694e-4,6.698042310544983e-4,10.94577637281795,5.976848749867758e-4,0.0015234055083400923
45023,Chester County,SC,32226,2754,2938,2719,0.1098438183,2.79425e-4,5.585552e-4,1.565876e-4,3.723701e-4,0.45,0.41,0.8010211976,0.5852106994,0.3486936014,0.0331409421,0.308,7.9211727215870145,71,0.10421930119023903,2.7938596810550944e-4,5.583992661067318e-4,1.5657534144147405e-4,3.723007874604097e-4,10.380528859133515,8.670793769006392e-4,0.0017332439645007139
45025,Chesterfield County,SC,44031,3644,3852,3675,0.1242403978,3.00453e-4,0.0013853876,2.975986e-4,5.223592e-4,0.47,0.45,0.798860825,0.5843610184,0.319593014,0.0614112784,0.3,8.201111644442758,78,0.11710760564932782,3.0040787303611317e-4,0.0013844288360032946,2.975543263202821e-4,5.222228179247419e-4,10.692649210279308,6.82366968726579e-4,0.0031463914060548253
45027,Clarendon County,SC,31004,3092,4015,2720,0.1282242294,3.223311e-4,0.0011933944,2.587908e-4,8.708554e-4,0.42,0.42,0.8382291405,0.5022900271,0.4426203071,0.0317378403,0.297,8.03689677268507,402,0.12064491824983913,3.2227916249142014e-4,0.001192682870936621,2.587573194371203e-4,8.704764254416383e-4,10.341871507401402,0.0010396435943749195,0.0038491626886853316
45029,Colleton County,SC,38874,2921,3198,2728,0.1349934907,4.15995e-4,0.0015177239,3.627037e-4,9.51793e-4,0.34,0.39,0.8207039078,0.5727735762,0.3464269177,0.0475124762,0.336,7.980023592310645,183,0.12662691585084104,4.1590849806873897e-4,0.0015165733211085514,3.626379389137377e-4,9.513403322505027e-4,10.568080925678013,0.001070111128260534,0.0039042133559705717
45031,Darlington County,SC,62416,3485,5518,2835,0.1119437064,5.417895e-4,0.0015861318,3.044969e-4,9.93335e-4,0.41,0.47,0.75329026080000006,0.5345904896,0.4138842604,0.0253460651,0.301,8.156510226079966,1675,0.10610957080595858,5.416427850588078e-4,0.0015848752215136552,3.044505502275099e-4,9.928419692583205e-4,11.041576931746437,8.680298320943349e-4,0.002541226288131248
45033,Dillon County,SC,27698,4179,4601,3889,0.131824417,3.916403e-4,0.0016607697,2.88413e-4,0.0010831107,0.43,0.44,0.6455086427,0.4446530435,0.4610441187,0.0361036898,0.346,8.338066525518801,197,0.12383085909315557,3.9156362895530894e-4,0.0016593921469897038,2.8837141696595796e-4,0.0010825245588047946,10.229115487402662,0.0014139659903242112,0.005995991407321827
45035,Dorchester County,SC,169833,2339,3233,2110,0.1039078936,3.183797e-4,0.0014955868,7.644478e-4,9.126613e-4,0.45,0.47,0.8856479301,0.6160169107,0.2539612443,0.0728244805,0.128,7.757906208351747,1907,0.09885651466430675,3.183290279382592e-4,0.001494469523911966,7.641557586046182e-4,9.122450779029184e-4,12.042570880266343,1.8746633457573025e-4,8.806220228106434e-4
45037,Edgefield County,SC,27607,2152,1595,2054,0.1254641494,3.441288e-4,6.520085e-4,2.599139e-4,9.417901e-4,0.36,0.46,0.7765039966,0.5839823233,0.3170934908,0.0716847176,0.224,7.674617497364363,-127,0.11819552781423892,3.4406960126534097e-4,6.517960348056016e-4,2.598801282339094e-4,9.413468939532712e-4,10.225824642736724,0.0012465273300249938,0.0023617506429528742
45039,Fairfield County,SC,20422,1713,1082,1714,0.098282889,4.349928e-4,0.0011752032,2.44439e-4,6.855352e-4,0.36,0.52,0.8105551123,0.4016746646,0.541230046,0.0270296739,0.331,7.446585099157725,-129,0.09374795015879703,4.3489821805932247e-4,0.0011745131892684105,2.444091296552325e-4,6.853003280805497e-4,9.924368030115483,0.002130020566056214,0.005754594065223778
45041,Florence County,SC,137214,4001,5158,3588,0.1054056058,9.88982e-4,0.0030098969,5.924474e-4,0.0020916233,0.46,0.5,0.8070142036,0.4948328888,0.4339717522,0.0341728978,0.28,8.294549515143679,2154,0.10021233169057868,9.884932794991198e-4,0.003005376229222782,5.92271972323562e-4,0.002089438901414343,11.829297029884438,7.207588146982086e-4,0.002193578570699783
45043,Georgetown County,SC,65731,2865,3795,2698,0.1183726614,6.257724e-4,9.584519e-4,5.253237e-4,9.280248e-4,0.49,0.46,0.8424397398,0.6692580365,0.2759884986,0.0362233954,0.228,7.960672608388117,721,0.11187464781380446,6.2557668609574e-4,9.579928782545563e-4,5.251857658097522e-4,9.275944512143694e-4,11.093325934895127,9.520202035569215e-4,0.0014581428853965405
45045,Greenville County,SC,558036,1961,3102,1798,0.1041843737,0.0011164519,0.0031144944,6.80719e-4,0.001983743,0.54,0.52,0.9108001891,0.6619160771,0.1710319764,0.1165462443,0.146,7.581719640125308,7277,0.09910693907413715,0.0011158291310620844,0.0031096544091284706,6.804874159113491e-4,0.0019817779801554404,13.232178755411404,2.0006807804514405e-4,5.581171107240392e-4
45047,Greenwood County,SC,69460,2915,5118,2538,0.1155625797,0.0011698271,0.0040742874,5.630387e-4,0.0016844227,0.55,0.55,0.8021245949,0.5857615894,0.3112294846,0.0738554564,0.237,7.977968093128549,1792,0.10935883345136525,0.0011691433854446682,0.004066009966569181,5.628802531827841e-4,0.00168300565113346,11.148506326298065,0.0016841737690757273,0.00586565994817161
45049,Hampton County,SC,18122,2629,2627,2752,0.1342380768,3.30033e-4,0.0012691756,2.760448e-4,0.0011036309,0.31,0.45,0.7967342342,0.4151307803,0.5126365743,0.0448625979,0.321,7.874739125171811,-23,0.12596112753842414,3.299785510890917e-4,0.001268370877465748,2.760067066444474e-4,0.0011030223471223978,9.804881948782006,0.001821173159695398,0.0070035073391457895
45051,Horry County,SC,397478,2450,4134,2352,0.1468572805,6.236682e-4,0.0018038734,4.280855e-4,0.0012378044,0.49,0.46,0.9154394647,0.7709382658,0.1160793805,0.0730153619,0.198,7.804251383528112,7083,0.1370254018962101,6.234737998114702e-4,0.0018022483743120787,4.279938975439318e-4,0.0012370389517188229,12.892894865632933,1.5690634450208566e-4,4.538297465520104e-4
45053,Jasper County,SC,33544,2758,4829,2187,0.15877474,2.308403e-4,0.0010732173,4.369674e-4,5.664202e-4,0.43,0.48,0.8239935588,0.4817553065,0.3209217744,0.1720426902,0.292,7.922623574217286,886,0.14736318826331887,2.3081366047749858e-4,0.0010726418140244523,4.368719575481377e-4,5.662598446279796e-4,10.420613288850598,6.881716551395183e-4,0.0031994314929644644
45055,Kershaw County,SC,69905,2140,1338,2286,0.101335052,5.746257e-4,0.002002718,3.099585e-4,7.724769e-4,0.5,0.49,0.8876995015,0.655260711,0.2501108647,0.0613546957,0.178,7.669028288589683,-663,0.096523127522092,5.74460665871433e-4,0.00200071523384429,3.0991047278810705e-4,7.72178693281399e-4,11.154892456421925,8.220094413847363e-4,0.0028649138116014594
45057,Lancaster County,SC,108215,3014,4287,2789,0.0955908025,4.08627e-4,6.653421e-4,4.016179e-4,8.13196e-4,0.52,0.48,0.8701663096,0.6724206441,0.1944739639,0.0764958647,0.137,8.011355109161286,1621,0.09129376342813837,4.0854353472421064e-4,6.651208580739445e-4,4.015372731178722e-4,8.128655352756785e-4,11.59187526794863,3.7760661645797717e-4,6.148335258513145e-4
45059,Laurens County,SC,68873,3021,3743,2909,0.1272747867,5.014527e-4,8.711687e-4,2.795557e-4,5.807791e-4,0.44,0.52,0.8386139744,0.6695657224,0.2354188143,0.0690691563,0.24,8.013674142832684,574,0.11980302672224209,5.013270146099439e-4,8.707894527909884e-4,2.795166315862615e-4,5.80610513089941e-4,11.140019507921078,7.280831385303385e-4,0.0012648914669028501
45061,Lee County,SC,15967,2548,1733,2863,0.1145477432,1.228501e-4,0.0011899543,1.23816e-4,5.010334e-4,0.39,0.46,0.807435653,0.3379470157,0.6124506795,0.0264295109,0.338,7.8434564043761155,-180,0.10844871114967453,1.2284255454433692e-4,0.001189246865536146,1.238083354318394e-4,5.009079246758066e-4,9.678279371339702,7.694000125258346e-4,0.00745258533224776
45063,Lexington County,SC,309528,2065,2550,1956,0.1036716719,6.297124e-4,0.0021096637,5.019734e-4,0.0012438293,0.52,0.49,0.91039747,0.7088340958,0.1608998217,0.080900597,0.144,7.633369649679584,1839,0.09864250498185337,6.295142143423491e-4,0.0021074414844059713,5.018474534989678e-4,0.0012430563851860135,12.642803835512337,2.0344279031299267e-4,6.815744294538783e-4
45065,McCormick County,SC,9941,1811,2687,1380,0.0968303054,5.122951e-4,5.029675e-4,1.02417e-4,4.02374e-4,0.51,0.58,0.7784270757,0.5821345941,0.3760185092,0.0195151393,0.326,7.502186486602924,130,0.09242447962822804,5.121639216647512e-4,5.028410542438281e-4,1.0241175573703051e-4,4.0229306929103707e-4,9.204422898212146,0.00515335579921537,0.005059526204607182
45067,Marion County,SC,28508,3848,4469,3544,0.1242427067,3.821568e-4,0.0018240494,2.811951e-4,9.471026e-4,0.35,0.46,0.6553274516,0.3873649502,0.5559842851,0.0285183106,0.359,8.255568653283746,264,0.1171096593894653,3.820837966886335e-4,0.0018223878420954016,2.8115557206764407e-4,9.46654381316348e-4,10.25794002862176,0.0013405247649782516,0.006398377297600674
45069,Marlboro County,SC,25704,4087,3630,4351,0.1169662921,1.137139e-4,0.0032679739,3.456354e-4,3.890445e-4,0.35,0.46,0.6506321307,0.3916511049,0.5041627762,0.0291394336,0.356,8.31581113188354,-185,0.11061634246073002,1.1370743506460499e-4,0.0032626456784646987,3.4557568184519775e-4,3.8896884181091065e-4,10.154401900795694,4.423976812947401e-4,0.012713872938064114
45071,Newberry County,SC,38825,1711,2817,1435,0.120646983,6.57964e-4,7.469414e-4,3.137501e-4,6.181584e-4,0.55,0.51,0.832260184,0.601030264,0.2795106246,0.0947327753,0.283,7.445417556701687,537,0.11390618191658931,6.577476365883293e-4,7.466625781063442e-4,3.13700890729947e-4,6.17967418796638e-4,10.566819648016887,0.001694691564713458,0.0019238670959433354
45073,Oconee County,SC,81221,2500,3983,2420,0.1330321871,5.176572e-4,0.0012065845,5.612372e-4,0.001280457,0.49,0.6,0.8256916174,0.837677448,0.0703020155,0.0627054579,0.201,7.824445930877619,1269,0.12489739038021277,5.175232617324664e-4,0.0012058571619266171,5.610797653052831e-4,0.001279637914063911,11.304929113402858,6.373440366407703e-4,0.001485557306607897
45075,Orangeburg County,SC,82820,3046,3295,2953,0.1105257894,4.821485e-4,0.002330355,3.730715e-4,0.0010504709,0.41,0.47,0.776216545,0.3354745231,0.605843999,0.0279401111,0.291,8.021912778985708,283,0.10483358731546803,4.820323037596482e-4,0.002327643933801201,3.7300192613152377e-4,0.0010499195415344601,11.324424857099558,5.821643322868873e-4,0.002813758753924173
45077,Pickens County,SC,135495,2358,2806,2343,0.1156609266,5.898857e-4,0.0014686889,5.095083e-4,9.37304e-4,0.54,0.52,0.8520737686,0.8376176243,0.0681722573,0.0549319163,0.176,7.765993079407675,627,0.10944698858220356,5.897117858200578e-4,0.0014676114313059898,5.093785447184678e-4,9.368650048989801e-4,11.816690018252054,4.3535606479943906e-4,0.0010839432451381968
45079,Richland County,SC,425138,2044,2660,1634,0.0960735626,8.247531e-4,0.0041680584,9.488431e-4,0.0023451209,0.52,0.52,0.8906344521,0.3966806072,0.4820246602,0.0646190178,0.199,7.623153068476902,4362,0.09173430543401766,8.244131780503765e-4,0.004159396106209373,9.483932329321292e-4,0.0023423753955044324,12.96016910108336,1.9399656111662567e-4,9.804012814662532e-4
45081,Saluda County,SC,19123,3629,2427,4067,0.1405082212,1.593964e-4,5.752236e-4,2.640194e-4,5.229305e-4,0.34,0.48,0.7519648328,0.5856821628,0.219578518,0.1740835643,0.244,8.196987927258897,-314,0.13147397113368592,1.593836977435675e-4,5.750582223214547e-4,2.6398455301169035e-4,5.227938194936866e-4,9.858647078062974,8.335323955446321e-4,0.003008019662186896
45083,Spartanburg County,SC,356698,2856,3711,2800,0.122720671,6.192983e-4,0.0015138857,4.915696e-4,0.0010569165,0.52,0.54,0.8699905137,0.6585514917,0.1969312976,0.0949907204,0.197,7.957527402230773,3250,0.1157549101773562,6.191066139442509e-4,0.0015127409302651545,4.914488192440634e-4,0.0010563583569951562,12.784644764378642,1.736197848039518e-4,4.244166493784658e-4
45085,Sumter County,SC,104165,2773,3926,2165,0.1062217333,5.345654e-4,0.0018240292,5.672422e-4,0.001190419,0.5,0.45,0.8401447269,0.4412134594,0.4733259732,0.0453319253,0.239,7.928045600874777,1834,0.10095036519433985,5.344225708152859e-4,0.0018223676788740148,5.670813789567571e-4,0.001189711013113931,11.553731459362481,5.131909950559209e-4,0.0017510960495367928
45087,Union County,SC,26629,2286,2086,2282,0.1130934971,3.331359e-4,0.0010890383,2.242823e-4,6.008487e-4,0.41,0.55,0.8149599591,0.6451237373,0.300123925,0.0221938488,0.348,7.734996194022781,-52,0.10714307334743065,3.3308042255680116e-4,0.0010884457279739224,2.2425715248502299e-4,6.0066826269324e-4,10.189756126469401,0.0012510267002140522,0.004089670284276541
45089,Williamsburg County,SC,29891,2913,3314,2516,0.1097711518,1.968246e-4,0.0013716503,1.663451e-4,4.683684e-4,0.34,0.44,0.7160361842,0.3272556957,0.6231641631,0.0262620856,0.316,7.97728198675515,239,0.10415382451883001,1.9680523257962189e-4,0.001370710447062215,1.6633126618797675e-4,4.682587497573849e-4,10.305312710723697,6.584744571944732e-4,0.0045888404536482555
45091,York County,SC,298320,2742,4031,2526,0.0887180823,4.816438e-4,0.0020213194,5.70947e-4,8.145615e-4,0.53,0.47,0.9220232389,0.6708467418,0.1875100563,0.0760894342,0.12,7.916807490937603,4490,0.08500093284211176,4.815278468554735e-4,0.002019279282631612,5.707840717741664e-4,8.142299248279765e-4,12.605922014852702,1.6145206489675518e-4,6.775675113971574e-4
46000,South Dakota,SD,919318,2704,1716,2623,0.100175082,7.985472e-4,0.002445291,6.407833e-4,0.002004747,0.48,0.51,0.8849622928,0.8047520009,0.024795555,0.0508735824,0.135,7.902857191280582,-8338,0.0954693325933933,7.982285308217097e-4,0.0024423061408717526,6.405780860416067e-4,0.002002740176401093,13.731387369775463,8.686300061567378e-5,2.659896793057462e-4
46099,Minnehaha County,SD,206930,2988,1640,2929,0.0922923132,0.001021609,0.0025274247,5.638056e-4,0.0029091963,0.6,0.54,0.9224458092,0.7913642294,0.0682356352,0.0684579326,0.103,8.002694162283937,-2667,0.08827852758177296,0.0010210875126660313,0.0025242361336371313,5.636467213375972e-4,0.002904972777831377,12.240135850805874,4.936978688445368e-4,0.0012213911467646064
46103,Pennington County,SD,115903,2066,3029,1976,0.1075462042,0.0011358961,0.0035719524,9.435528e-4,0.0028040689,0.49,0.52,0.9035187536,0.7921796675,0.0129418566,0.0593858658,0.163,7.633853559681768,1220,0.1021469414348708,0.0011352514581430247,0.0035655881287727123,9.431079338711819e-4,0.0028001448326605465,11.660508913375937,9.800402923134e-4,0.003081846371534818
47000,Tennessee,TN,7126489,2828,3922,2710,0.1107915145,6.958922e-4,0.0020019676,5.620209e-4,0.0018450881,0.49,0.44,0.8744708339,0.7198729978,0.1607965718,0.0751844281,0.189,7.947678571301568,86373,0.10507283733238455,6.956501792966861e-4,0.001999966333399787,5.618630254036649e-4,0.001843388015833832,15.779329244741337,9.764867384205603e-6,2.8091920158720516e-5
47001,Anderson County,TN,80234,2198,719,2212,0.1077367464,5.027328e-4,0.0011840367,7.60331e-4,0.0017448962,0.58,0.49,0.8847796938,0.8748410898,0.0397587058,0.0428496647,0.182,7.695757990554761,-1198,0.10231896659347947,5.026064722035631e-4,0.0011833362813729168,7.600420948182692e-4,0.001743375637184794,11.292702644166996,6.265832440112671e-4,0.0014757293666026873
47003,Bedford County,TN,53055,2743,2241,2745,0.1291262136,2.93433e-4,7.350862e-4,2.502406e-4,9.235699e-4,0.46,0.44,0.8509470796,0.7263217416,0.0763170295,0.1631137499,0.19,7.917171988845776,-267,0.12144407130186172,2.9338995695716983e-4,7.348161564679876e-4,2.502092950434678e-4,9.231436717342041e-4,10.87908439030769,5.530732258976534e-4,0.0013855172933747997
47009,Blount County,TN,141456,2327,1157,2345,0.1125633916,6.831147e-4,0.0017390567,5.50165e-4,0.0014986992,0.53,0.47,0.8783816048,0.893281303,0.0285954643,0.0482977039,0.131,7.752764808851328,-1680,0.10666671464837366,6.828814833563547e-4,0.0017375462917672206,5.500137147216903e-4,0.0014975772711698647,11.859743993645585,4.829167373600271e-4,0.0012293976218753534
47011,Bradley County,TN,111579,2985,545,3004,0.1122951554,4.811096e-4,0.0015146219,4.79135e-4,0.0014608484,0.44,0.4,0.8787849865,0.8285609299,0.0491848825,0.0862886385,0.193,8.001689978099135,-2744,0.10642558812672465,4.8099390388316643e-4,0.0015134760171568865,4.7902025147774377e-4,0.0014597823990270802,11.622488139179756,4.311829286872978e-4,0.0013574435153568324
47015,Cannon County,TN,15063,4249,15600,4097,0.126855153,2.061431e-4,2.655514e-4,3.38112e-4,6.638784e-4,0.45,0.4,0.7954625396,0.917745469,0.0217752108,0.0333266945,0.218,8.354674261918463,1733,0.11943070239660585,2.0612185543072555e-4,2.6551614746781073e-4,3.380548530186424e-4,6.636581302177777e-4,9.619996684702816,0.0013685394675695415,0.0017629383256987322
47017,Carroll County,TN,28860,2591,1993,2593,0.0951085704,3.517164e-4,5.544006e-4,3.162555e-4,0.0017325017,0.43,0.38,0.781844022,0.8380803881,0.0983021483,0.0330561331,0.219,7.860185057472165,-173,0.09085350940355205,3.516545622860989e-4,5.542469767639515e-4,3.162055017705877e-4,0.0017310026500844142,10.270211832327862,0.0012186985446985448,0.0019210000000000002
47023,Chester County,TN,17606,2335,7248,1915,0.1139741579,2.85649e-4,9.655799e-4,2.271566e-4,0.0011927752,0.45,0.35,0.8610453182,0.8420992843,0.0893445416,0.035385664,0.213,7.756195343948118,939,0.10793394365972271,2.85608210092e-4,9.65114027595495e-4,2.2713080384603114e-4,0.0011920644088144379,9.775995032020852,0.001622452572986482,0.005484379756901057
47031,Coffee County,TN,60633,2891,7404,2761,0.1114063778,5.251389e-4,0.0021770323,7.199304e-4,0.0019131496,0.5,0.41,0.8067473897,0.8544686887,0.039565913,0.0653934326,0.194,7.969703583278656,2815,0.10562622037520132,5.250010628215734e-4,0.0021746659989027614,7.196713744224491e-4,0.0019113218600926459,11.012594578296879,8.660942061253772e-4,0.003590507314498705
47037,Davidson County,TN,712334,3502,5100,3070,0.1271998996,9.0489e-4,0.0043434681,8.331639e-4,0.0033453408,0.53,0.44,0.915973145,0.5458534901,0.2538317699,0.1374804516,0.173,8.161375023197486,14460,0.11973659253206674,9.044808338588482e-4,0.004334062467972111,8.328170116211798e-4,0.0033397575958145783,13.476302181524174,1.2703170142096262e-4,6.097516193246426e-4
47043,Dickson County,TN,56729,3317,6432,3299,0.1138421453,3.074586e-4,0.0012163091,6.635462e-4,0.0014454688,0.5,0.41,0.8501801631,0.8775582154,0.0387103598,0.0519663664,0.136,8.10711747075039,1777,0.10781543065668485,3.074113442905434e-4,0.0012155699953456565,6.633261505568092e-4,0.0014444251155952934,10.946040822807591,5.419778243931676e-4,0.0021440693472474398
47045,Dyer County,TN,36498,3681,2272,3685,0.1061007958,3.277345e-4,8.219628e-4,5.218347e-4,0.0018083183,0.47,0.32,0.872211771,0.7754397501,0.1518713354,0.04137213,0.239,8.211211361793023,-516,0.10084103439059883,3.2768080677974713e-4,8.216251735758573e-4,5.216985916215972e-4,0.0018066852608695325,10.505012743548761,8.979519425721958e-4,0.0022520762781522274
47047,Fayette County,TN,44175,2747,3680,2590,0.0985813023,3.035114e-4,3.169213e-4,3.208801e-4,3.848331e-4,0.49,0.34,0.8879856545,0.6621165818,0.274770798,0.0396604414,0.185,7.91862865334224,482,0.09401962221118612,3.034653497327206e-4,3.168710910527633e-4,3.208286289911864e-4,3.8475907073460815e-4,10.695914297187898,6.87065987549519e-4,7.174222976796831e-4
47053,Gibson County,TN,51045,2906,2439,2984,0.1182858251,3.957183e-4,3.918111e-4,3.737435e-4,0.0012733862,0.46,0.46,0.8639168076,0.7601332158,0.1747085905,0.0360074444,0.192,7.9748769005588755,-278,0.11179699957151114,3.9564002416303214e-4,3.917343620749014e-4,3.736736752952163e-4,0.001272576131406738,10.840462875603116,7.752342051131354e-4,7.675797825448135e-4
